Time(s), Force_Z
0.8647, -0.00382159
0.8647, 0.00375235
0.8659, 0.00123324
0.8669, -0.00250553
0.8669, 0.00005483
0.8669, 0.00009252
0.8669, 0.00247829
0.8669, 0.00133327
0.8684, -0.00123940
0.8684, 0.00128763
0.8684, -0.00002842
0.8684, -0.00006107
0.8684, 0.00120506
0.8684, 0.00004705
0.8684, 0.00376194
0.8684, 0.00001011
0.8799, 0.00127797
0.8799, -0.00244237
0.8812, -0.00368643
0.8812, 0.00247912
0.8812, 0.00386643
0.8812, -0.00254753
0.8812, 0.00259056
0.8812, 0.00256616
0.8826, 0.00367771
0.8826, 0.00123391
0.8826, 0.00375137
0.8846, 0.00000647
0.8846, 0.00129822
0.8956, 0.00125598
0.8956, -0.00004520
0.8966, -0.00244237
0.8966, -0.00371280
0.8966, 0.00001440
0.8966, 0.00253367
0.8976, 0.00131137
0.8992, 0.00498946
0.8992, 0.00129293
0.9002, 0.00378220
0.9012, -0.00001361
0.9034, 0.00243613
0.9034, -0.00368643
0.9044, 0.00000814
0.9044, 0.00250549
0.9044, 0.00254938
0.9111, 0.00125696
0.9111, 0.00003126
0.9111, -0.00008298
0.9126, -0.00376026
0.9126, -0.00121742
0.9147, -0.00002511
0.9147, 0.00247995
0.9157, 0.00125077
0.9157, 0.00254062
0.9157, 0.00008376
0.9171, -0.00006718
0.9171, -0.00005562
0.9171, -0.00127182
0.9171, 0.00123573
0.9181, 0.00367771
0.9181, -0.00135968
0.9181, 0.00130186
0.9200, 0.00258724
0.9200, -0.00000932
0.9257, -0.00000569
0.9267, -0.00125519
0.9267, 0.00375235
0.9267, 0.00000126
0.9267, -0.00004338
0.9267, 0.00116910
0.9287, 0.00121564
0.9287, 0.00130252
0.9287, -0.00250000
0.9287, 0.00507718
0.9302, -0.00114459
0.9302, 0.00257303
0.9302, -0.00132191
0.9302, 0.00007607
0.9302, 0.00009154
0.9315, -0.00130180
0.9411, -0.00002925
0.9411, -0.00005661
0.9426, -0.00007165
0.9426, 0.00240183
0.9440, -0.00364361
0.9445, 0.00378649
0.9445, 0.00007310
0.9445, -0.00001105
0.9459, 0.00124201
0.9459, 0.00123324
0.9459, -0.00127462
0.9571, -0.00121130
0.9571, 0.00001985
0.9571, -0.00003024
0.9571, 0.00002400
0.9585, 0.00002763
0.9585, -0.00243972
0.9585, -0.00120684
0.9601, 0.00132442
0.9601, 0.00245820
0.9601, -0.00001543
0.9611, 0.00246598
0.9611, 0.00006880
0.9611, 0.00133857
0.9638, 0.00132013
0.9646, 0.00131748
0.9725, -0.00117096
0.9725, -0.00377612
0.9739, 0.00251524
0.9763, 0.00122010
0.9763, -0.00121923
0.9777, -0.00117707
0.9788, -0.00250727
0.9788, 0.00247912
0.9800, -0.00127099
0.9800, 0.00258361
0.9800, 0.00250466
0.9800, 0.00004788
0.9800, 0.00004425
0.9811, -0.00120162
0.9811, 0.00254244
0.9811, 0.00013295
0.9811, -0.00128421
0.9827, -0.00125519
0.9827, 0.00129656
0.9885, -0.00371975
0.9885, 0.00001192
0.9885, -0.00244237
0.9885, 0.00002068
0.9885, 0.00122532
0.9910, 0.00124994
0.9910, -0.00000304
0.9910, -0.00259597
0.9910, 0.00252136
0.9910, 0.00131468
0.9910, -0.00112019
0.9910, 0.00505528
0.9929, -0.00011810
0.9939, 0.00132964
0.9954, -0.00133165
0.9954, 0.00129111
0.9964, 0.00006103
0.9964, -0.00504374
0.9964, -0.00119105
1.0047, 0.00264693
1.0057, 0.00131914
1.0057, 0.00380592
1.0057, 0.00371028
1.0057, 0.00001705
1.0057, 0.00255641
1.0057, 0.00005566
1.0071, 0.00128417
1.0071, -0.00119105
1.0071, 0.00242820
1.0071, 0.00008021
1.0071, 0.00007244
1.0086, 0.00251243
1.0202, 0.00121745
1.0202, -0.00372496
1.0202, -0.00251785
1.0202, 0.00004425
1.0202, 0.00386295
1.0213, -0.00120857
1.0228, 0.00123309
1.0238, 0.00626617
1.0238, -0.00125603
1.0248, 0.00126474
1.0253, 0.00125160
1.0349, 0.00004094
1.0349, 0.00009797
1.0349, 0.00250549
1.0349, 0.00124647
1.0349, 0.00014543
1.0349, -0.00131488
1.0349, -0.00370321
1.0362, 0.00001094
1.0362, -0.00246957
1.0362, 0.00505511
1.0376, -0.00238964
1.0376, 0.00136757
1.0376, 0.00004788
1.0376, 0.00128665
1.0376, 0.00125598
1.0376, -0.00006024
1.0391, -0.00372958
1.0391, -0.00011727
1.0501, -0.00128240
1.0501, -0.00247387
1.0501, -0.00243361
1.0516, 0.00006359
1.0525, -0.00115699
1.0525, -0.00004520
1.0540, -0.00375058
1.0540, 0.00134468
1.0540, -0.00003024
1.0550, -0.00116650
1.0550, -0.00128058
1.0550, 0.00255724
1.0565, -0.00124560
1.0669, 0.00380327
1.0669, 0.00241241
1.0689, -0.00122799
1.0689, 0.00240529
1.0698, 0.00128681
1.0703, 0.00133410
1.0703, 0.00131385
1.0703, -0.00004081
1.0703, 0.00257733
1.0713, 0.00123324
1.0713, 0.00003466
1.0713, -0.00125436
1.0713, 0.00258724
1.0713, 0.00000209
1.0713, 0.00006880
1.0713, -0.00007413
1.0750, -0.00000569
1.0750, 0.00126822
1.0815, 0.00120241
1.0815, -0.00132191
1.0825, 0.00124019
1.0825, -0.00125436
1.0835, 0.00241679
1.0850, 0.00385246
1.0850, 0.00001440
1.0850, -0.00247387
1.0865, 0.00255558
1.0865, -0.00249329
1.0865, 0.00131385
1.0865, 0.00126656
1.0865, 0.00014329
1.0875, -0.00121742
1.0875, -0.00122799
1.0875, 0.00121051
1.0885, -0.00369271
1.0885, 0.00256782
1.0900, 0.00004523
1.0968, 0.00007508
1.0968, 0.00367756
1.0968, 0.00119373
1.0968, -0.00124545
1.0968, 0.00126045
1.0968, -0.00374280
1.0982, 0.00123673
1.0982, -0.00110863
1.0982, 0.00124299
1.0982, 0.00000489
1.0982, 0.00246160
1.0982, -0.00004603
1.0982, -0.00130876
1.0982, -0.00260556
1.1129, 0.00129096
1.1129, -0.00005661
1.1129, 0.00012169
1.1143, 0.00245177
1.1143, -0.00112019
1.1157, -0.00000584
1.1167, 0.00372863
1.1167, 0.00383395
1.1288, -0.00001883
1.1303, -0.00243641
1.1303, -0.00127808
1.1314, 0.00120936
1.1314, -0.00001626
1.1314, -0.00123147
1.1314, -0.00000584
1.1314, 0.00007244
1.1314, 0.00371201
1.1328, 0.00508957
1.1328, -0.00249329
1.1343, -0.00368477
1.1343, -0.00120427
1.1353, -0.00001520
1.1353, -0.00127545
1.1366, 0.00251690
1.1366, -0.00125519
1.1366, 0.00120324
1.1366, -0.00000915
1.1443, -0.00240021
1.1463, 0.00121299
1.1463, -0.00003221
1.1463, -0.00137646
1.1463, 0.00256087
1.1463, -0.00247485
1.1473, -0.00250024
1.1473, 0.00011972
1.1473, -0.00255827
1.1473, -0.00130611
1.1473, 0.00125333
1.1473, -0.00008381
1.1473, 0.00255724
1.1473, 0.00126573
1.1473, 0.00126739
1.1473, 0.00115512
1.1473, -0.00371643
1.1483, 0.00010492
1.1483, -0.00126312
1.1483, -0.00001015
1.1498, -0.00260125
1.1577, -0.00001295
1.1577, 0.00001094
1.1586, 0.00116653
1.1586, -0.00263276
1.1586, -0.00258530
1.1586, -0.00000932
1.1586, 0.00116653
1.1586, -0.00237021
1.1586, 0.00127970
1.1601, -0.00130958
1.1611, 0.00611159
1.1611, -0.00505637
1.1736, 0.00256269
1.1747, -0.00000932
1.1759, 0.00370143
1.1759, 0.00128765
1.1759, 0.00257402
1.1759, 0.00249408
1.1774, 0.00002235
1.1774, -0.00005139
1.1774, -0.00125603
1.1774, 0.00009434
1.1787, -0.00002941
1.1887, -0.00116650
1.1887, 0.00118927
1.1887, 0.00121927
1.1900, 0.00375500
1.1915, -0.00244139
1.1915, 0.00136410
1.1915, -0.00115070
1.1915, 0.00001094
1.1925, 0.00119290
1.1931, -0.00251966
1.1941, 0.00007045
1.1952, -0.00376554
1.1952, -0.00132968
1.1952, -0.00001188
1.1963, -0.00114376
1.1963, 0.00258526
1.1963, -0.00127099
1.1986, -0.00002759
1.2040, 0.00378649
1.2045, 0.00124549
1.2045, 0.00371185
1.2055, -0.00254421
1.2055, 0.00507105
1.2055, -0.00005577
1.2055, 0.00115339
1.2055, -0.00005661
1.2069, -0.00110681
1.2069, 0.00121927
1.2069, -0.00003569
1.2069, 0.00126376
1.2069, 0.00255278
1.2069, 0.00126474
1.2069, 0.00004425
1.2069, -0.00251785
1.2069, -0.00128603
1.2069, 0.00124019
1.2069, -0.00125436
1.2069, -0.00124742
1.2200, 0.00373557
1.2220, 0.00123324
1.2220, 0.00505179
1.2220, 0.00000489
1.2233, 0.00009154
1.2243, -0.00123163
1.2243, 0.00129028
1.2243, 0.00127442
1.2352, 0.00240794
1.2352, -0.00258629
1.2352, -0.00129471
1.2352, 0.00002068
1.2352, 0.00381038
1.2352, -0.00124825
1.2352, 0.00258021
1.2352, -0.00128141
1.2352, -0.00132191
1.2364, 0.00508851
1.2377, 0.00129028
1.2377, 0.00011972
1.2377, 0.00241521
1.2377, -0.00005941
1.2377, 0.00253549
1.2377, 0.00243183
1.2377, 0.00370408
1.2377, -0.00373917
1.2510, 0.00250995
1.2510, 0.00006797
1.2521, 0.00251607
1.2521, -0.00132191
1.2526, -0.00117790
1.2540, -0.00374975
1.2540, -0.00259052
1.2540, 0.00130970
1.2560, 0.00126656
1.2560, -0.00247833
1.2560, -0.00112267
1.2560, 0.00118481
1.2560, 0.00122961
1.2659, -0.00250024
1.2659, 0.00251079
1.2659, 0.00255641
1.2672, 0.00116290
1.2672, 0.00128665
1.2672, 0.00012584
1.2672, -0.00136919
1.2672, -0.00004180
1.2672, -0.00132274
1.2672, 0.00124284
1.2683, 0.00247912
1.2683, 0.00378831
1.2683, 0.00254327
1.2683, 0.00252921
1.2683, 0.00124019
1.2683, -0.00240195
1.2683, 0.00001985
1.2702, 0.00498177
1.2702, -0.00257058
1.2834, 0.00251243
1.2834, 0.00377955
1.2849, 0.00375848
1.2849, -0.00250107
1.2849, 0.00131402
1.2849, 0.00367408
1.2861, -0.00124462
1.2861, -0.00001800
1.2861, -0.00254421
1.2872, 0.00371639
1.2872, 0.00133675
1.2872, 0.00121299
1.2872, -0.00120162
1.2872, 0.00365051
1.2998, -0.00124462
1.2998, -0.00256695
1.2998, 0.00374004
1.2998, -0.00247387
1.3008, 0.00616168
1.3008, -0.00252479
1.3008, -0.00126834
1.3008, -0.00254588
1.3008, 0.00127797
1.3024, -0.00003289
1.3024, 0.00007492
1.3024, 0.00244497
1.3024, 0.00133410
1.3044, -0.00122799
1.3044, 0.00248970
1.3054, -0.00127280
1.3054, 0.00009615
1.3144, 0.00136047
1.3144, -0.00130611
1.3144, -0.00131579
1.3159, 0.00130773
1.3159, 0.00251690
1.3159, -0.00005577
1.3159, 0.00260981
1.3159, -0.00116566
1.3159, -0.00129471
1.3159, -0.00118931
1.3169, 0.00132111
1.3179, 0.00250549
1.3179, -0.00011727
1.3179, -0.00119370
1.3179, -0.00132471
1.3179, -0.00001543
1.3192, 0.00122878
1.3192, -0.00127462
1.3295, 0.00127797
1.3300, 0.00133690
1.3300, 0.00014889
1.3300, 0.00139825
1.3300, -0.00005661
1.3300, 0.00243183
1.3300, 0.00246613
1.3300, -0.00245113
1.3300, -0.00129554
1.3315, -0.00134041
1.3325, -0.00131744
1.3325, -0.00005661
1.3339, 0.00629073
1.3447, -0.00122883
1.3447, 0.00003904
1.3447, -0.00003387
1.3447, 0.00132972
1.3447, -0.00127891
1.3447, 0.00002235
1.3459, 0.00379534
1.3459, 0.00128235
1.3459, 0.00121382
1.3459, -0.00003206
1.3459, -0.00001981
1.3469, 0.00752346
1.3469, 0.00122357
1.3469, -0.00013405
1.3480, 0.00109106
1.3601, 0.00124284
1.3601, -0.00377000
1.3612, 0.00259675
1.3612, -0.00369701
1.3629, -0.00117707
1.3629, -0.00001114
1.3652, -0.00125981
1.3652, -0.00013390
1.3652, 0.00001788
1.3652, 0.00124713
1.3652, 0.00374442
1.3652, -0.00132191
1.3652, -0.00121742
1.3652, 0.00126045
1.3749, 0.00001011
1.3749, 0.00492639
1.3749, -0.00133595
1.3749, 0.00507468
1.3763, -0.00248504
1.3763, 0.00617557
1.3763, 0.00132806
1.3763, -0.00377620
1.3763, -0.00114641
1.3763, -0.00137911
1.3763, -0.00126494
1.3763, 0.00255641
1.3777, -0.00125519
1.3777, -0.00007603
1.3790, 0.00126028
1.3790, 0.00238074
1.3800, 0.00131566
1.3800, 0.00376194
1.3902, -0.00496496
1.3912, 0.00132111
1.3912, -0.00002163
1.3912, 0.00246333
1.3912, -0.00120344
1.3927, 0.00127102
1.3937, -0.00250107
1.3937, 0.00002068
1.3951, -0.00003635
1.3951, 0.00248887
1.3951, 0.00250912
1.3951, -0.00000584
1.3951, 0.00127541
1.3951, 0.00240985
1.4060, -0.00254058
1.4080, 0.00122440
1.4080, 0.00121844
1.4080, 0.00124382
1.4080, 0.00254765
1.4080, 0.00382684
1.4080, -0.00128255
1.4091, -0.00122188
1.4091, -0.00127975
1.4091, -0.00365494
1.4091, 0.00122010
1.4091, 0.00245803
1.4091, -0.00254836
1.4091, -0.00117790
1.4101, 0.00120506
1.4115, 0.00133840
1.4212, -0.00135191
1.4221, -0.00128240
1.4221, 0.00009434
1.4221, -0.00121295
1.4235, -0.00006024
1.4245, 0.00618623
1.4245, -0.00003206
1.4245, -0.00122436
1.4245, 0.00002151
1.4245, 0.00371805
1.4245, -0.00121742
1.4245, 0.00125946
1.4245, -0.00021202
1.4245, 0.00126391
1.4257, 0.00125681
1.4257, 0.00499030
1.4366, 0.00006103
1.4366, -0.00118848
1.4366, 0.00263287
1.4366, 0.00259419
1.4378, 0.00134914
1.4378, 0.00258278
1.4378, 0.00241506
1.4378, -0.00500628
1.4393, -0.00379092
1.4393, -0.00004180
1.4393, -0.00118509
1.4403, 0.00388321
1.4403, -0.00122007
1.4426, -0.00257505
1.4426, 0.00245472
1.4528, 0.00247912
1.4538, 0.00376558
1.4538, 0.00004788
1.4538, 0.00013741
1.4548, -0.00249329
1.4558, 0.00128045
1.4558, 0.00126573
1.4558, 0.00127690
1.4558, 0.00127970
1.4558, 0.00122010
1.4571, -0.00132554
1.4571, 0.00254839
1.4571, -0.00251355
1.4571, 0.00137468
1.4571, 0.00370226
1.4571, 0.00005846
1.4571, 0.00243878
1.4684, -0.00372421
1.4684, 0.00009517
1.4684, 0.00130773
1.4684, 0.00004342
1.4684, -0.00114987
1.4699, 0.00009434
1.4699, -0.00120427
1.4699, -0.00001710
1.4713, 0.00129822
1.4713, -0.00121742
1.4713, 0.00250912
1.4728, 0.00001011
1.4728, 0.00375583
1.4755, 0.00000209
1.4845, 0.00254062
1.4845, -0.00242824
1.4858, 0.00246250
1.4858, -0.00121122
1.4858, -0.00127197
1.4858, -0.00130611
1.4873, -0.00002148
1.4873, 0.00004160
1.4873, 0.00132889
1.4873, 0.00005036
1.4873, -0.00008298
1.4883, -0.00121825
1.4883, 0.00391372
1.4883, -0.00376372
1.4883, 0.00248705
1.4898, 0.00258096
1.4898, 0.00124102
1.5006, 0.00120589
1.5012, -0.00256084
1.5012, 0.00240546
1.5012, -0.00003998
1.5012, 0.00004508
1.5025, -0.00005577
1.5037, 0.00372168
1.5037, -0.00373222
1.5052, -0.00006635
1.5052, 0.00369780
1.5052, -0.00000047
1.5052, -0.00115154
1.5052, 0.00122010
1.5052, -0.00001197
1.5052, 0.00381733
1.5156, 0.00006434
1.5156, 0.00005483
1.5167, -0.00240989
1.5167, 0.00135526
1.5178, -0.00125784
1.5178, -0.00119468
1.5178, 0.00383229
1.5178, 0.00006797
1.5188, -0.00125254
1.5188, 0.00124284
1.5188, -0.00119468
1.5199, 0.00237826
1.5199, -0.00003221
1.5199, -0.00004323
1.5199, 0.00248523
1.5199, 0.00127102
1.5309, 0.00004425
1.5309, -0.00000485
1.5309, 0.00252641
1.5309, 0.00132376
1.5309, -0.00371280
1.5309, 0.00001705
1.5309, 0.00380592
1.5329, -0.00120162
1.5343, 0.00131831
1.5343, 0.00255641
1.5353, 0.00000572
1.5353, 0.00269090
1.5353, 0.00115264
1.5353, 0.00002068
1.5465, 0.00373384
1.5465, 0.00119373
1.5474, 0.00266272
1.5474, 0.00127359
1.5474, 0.00004342
1.5474, -0.00124114
1.5474, 0.00133410
1.5474, 0.00001440
1.5487, -0.00245113
1.5487, 0.00130351
1.5487, -0.00003998
1.5487, 0.00123408
1.5487, 0.00380940
1.5487, 0.00121927
1.5487, 0.00125780
1.5627, 0.00243183
1.5641, 0.00120175
1.5652, 0.00237645
1.5652, -0.00128934
1.5652, -0.00000932
1.5662, 0.00003102
1.5662, -0.00003206
1.5662, 0.00120869
1.5675, -0.00006024
1.5675, -0.00379703
1.5675, 0.00235288
1.5675, 0.00380675
1.5675, -0.00003652
1.5675, 0.00486307
1.5675, 0.00363018
1.5783, 0.00129641
1.5783, 0.00250829
1.5783, -0.00122799
1.5783, -0.00374363
1.5783, 0.00375500
1.5783, -0.00129834
1.5783, 0.00122093
1.5798, 0.00237463
1.5809, 0.00129376
1.5809, 0.00240448
1.5809, 0.00004342
1.5809, 0.00002846
1.5809, -0.00003900
1.5809, -0.00002231
1.5842, -0.00000932
1.5847, 0.00115149
1.5847, -0.00247652
1.5847, -0.00123511
1.5941, 0.00248607
1.5961, 0.00120936
1.5971, -0.00138424
1.5971, -0.00009975
1.5981, 0.00482189
1.5981, 0.00114016
1.5992, -0.00000932
1.5992, -0.00001272
1.5992, 0.00120324
1.6012, -0.00002874
1.6012, -0.00000932
1.6012, -0.00252148
1.6025, -0.00006635
1.6025, 0.00118051
1.6025, 0.00128598
1.6049, -0.00128934
1.6049, 0.00241158
1.6060, -0.00127280
1.6101, 0.00008823
1.6101, -0.00011298
1.6121, -0.00009355
1.6121, 0.00252558
1.6134, 0.00003814
1.6144, -0.00008744
1.6144, -0.00119733
1.6144, -0.00500977
1.6154, 0.00372863
1.6154, -0.00003652
1.6154, 0.00131831
1.6154, -0.00002941
1.6154, -0.00120162
1.6164, -0.00008479
1.6164, 0.00001705
1.6174, -0.00009438
1.6174, 0.00126739
1.6174, 0.00375235
1.6174, 0.00003383
1.6174, 0.00124994
1.6174, 0.00003564
1.6252, -0.00252049
1.6252, 0.00125416
1.6252, 0.00241241
1.6267, 0.00127019
1.6267, 0.00235786
1.6277, 0.00252211
1.6277, 0.00134468
1.6277, 0.00129822
1.6277, -0.00000932
1.6288, 0.00004425
1.6298, 0.00265205
1.6400, 0.00007425
1.6400, 0.00125598
1.6400, 0.00010212
1.6400, 0.00376277
1.6413, 0.00010575
1.6413, 0.00365051
1.6427, 0.00006797
1.6441, 0.00237117
1.6446, -0.00245378
1.6446, 0.00121382
1.6446, -0.00252479
1.6446, 0.00131914
1.6557, -0.00000569
1.6557, -0.00249329
1.6557, 0.00131748
1.6557, 0.00251327
1.6571, 0.00254244
1.6571, -0.00115070
1.6581, 0.00247647
1.6581, 0.00123936
1.6581, 0.00380312
1.6581, 0.00370226
1.6591, -0.00012075
1.6591, 0.00000209
1.6601, -0.00008381
1.6601, 0.00122961
1.6625, 0.00115149
1.6712, -0.00000932
1.6712, 0.00001788
1.6712, 0.00139560
1.6727, -0.00247750
1.6760, 0.00253367
1.6760, -0.00242047
1.6760, 0.00131831
1.6760, -0.00374643
1.6772, 0.00003821
1.6772, 0.00009169
1.6772, -0.00250190
1.6772, 0.00131468
1.6772, -0.00248090
1.6772, 0.00126921
1.6772, -0.00374280
1.6772, 0.00367408
1.6772, -0.00236243
1.6772, 0.00000829
1.6873, -0.00003569
1.6873, 0.00133062
1.6890, -0.00114013
1.6890, -0.00503415
1.6900, 0.00006963
1.6900, 0.00009880
1.6900, -0.00117013
1.6900, 0.00137286
1.6900, 0.00120241
1.6910, -0.00243874
1.6925, -0.00255199
1.6925, -0.00128240
1.6925, -0.00375058
1.6939, 0.00763844
1.7018, 0.00001523
1.7023, -0.00008744
1.7023, -0.00130611
1.7045, -0.00119287
1.7045, 0.00117092
1.7057, 0.00377872
1.7057, -0.00133000
1.7068, 0.00499574
1.7068, 0.00108841
1.7068, -0.00132802
1.7068, 0.00123936
1.7068, 0.00127970
1.7068, 0.00249673
1.7068, -0.00017167
1.7068, 0.00002944
1.7068, -0.00003122
1.7080, -0.00129471
1.7178, -0.00132000
1.7178, -0.00114641
1.7178, 0.00014889
1.7193, 0.00108924
1.7198, -0.00128240
1.7198, 0.00387594
1.7198, -0.00123064
1.7198, -0.00003289
1.7198, -0.00236508
1.7210, 0.00125598
1.7221, 0.00240463
1.7221, 0.00380592
1.7221, -0.00127280
1.7221, -0.00253107
1.7334, 0.00119985
1.7349, 0.00499045
1.7349, 0.00118745
1.7349, -0.00125436
1.7349, 0.00127797
1.7363, 0.00004872
1.7363, -0.00244056
1.7363, 0.00003731
1.7363, 0.00132442
1.7377, 0.00007145
1.7377, 0.00001440
1.7377, 0.00253964
1.7377, 0.00512992
1.7377, 0.00364356
1.7377, 0.00121745
1.7491, 0.00248540
1.7491, -0.00247387
1.7491, 0.00380229
1.7501, 0.00247829
1.7501, 0.00129739
1.7515, -0.00129214
1.7515, 0.00126474
1.7515, 0.00131053
1.7525, -0.00246692
1.7525, -0.00005404
1.7530, -0.00127793
1.7530, 0.00379451
1.7543, 0.00631263
1.7543, -0.00374346
1.7555, 0.00013915
1.7555, -0.00125866
1.7646, 0.00251243
1.7646, -0.00122254
1.7646, 0.00377857
1.7656, -0.00114013
1.7656, 0.00256699
1.7656, 0.00249152
1.7656, 0.00367771
1.7666, -0.00000667
1.7666, -0.00248090
1.7666, -0.00135885
1.7678, 0.00125681
1.7678, 0.00502724
1.7678, -0.00373917
1.7678, 0.00001788
1.7678, 0.00002151
1.7690, 0.00133327
1.7690, 0.00375500
1.7799, 0.00242835
1.7799, 0.00135443
1.7799, -0.00122353
1.7813, 0.00367688
1.7813, -0.00004346
1.7813, 0.00123324
1.7823, 0.00247829
1.7823, 0.00245192
1.7835, 0.00010227
1.7850, 0.00004872
1.7850, 0.00002483
1.7850, 0.00251955
1.7864, -0.00003304
1.7960, 0.00510271
1.7960, 0.00261866
1.7970, 0.00129822
1.7980, -0.00257141
1.7980, 0.00627064
1.7980, 0.00124713
1.7990, -0.00000750
1.7990, 0.00379814
1.7990, 0.00496756
1.7990, -0.00128338
1.7990, -0.00124560
1.7990, 0.00134468
1.8005, 0.00374955
1.8020, -0.00124122
1.8020, 0.00122788
1.8020, -0.00252752
1.8025, 0.00121745
1.8025, -0.00120427
1.8111, -0.00008214
1.8111, 0.00375235
1.8111, -0.00132802
1.8111, 0.00500004
1.8111, 0.00114893
1.8126, -0.00373222
1.8139, 0.00131831
1.8139, -0.00124477
1.8154, 0.00496839
1.8154, -0.00001974
1.8154, 0.00369448
1.8154, -0.00008661
1.8154, 0.00385949
1.8154, -0.00127793
1.8167, -0.00114987
1.8167, 0.00128301
1.8262, -0.00006635
1.8262, 0.00129013
1.8272, 0.00258724
1.8272, -0.00122883
1.8285, 0.00264064
1.8285, 0.00119290
1.8285, 0.00256087
1.8285, 0.00006797
1.8285, -0.00240104
1.8285, -0.00256960
1.8302, 0.00379534
1.8313, 0.00134914
1.8313, 0.00121382
1.8325, -0.00008381
1.8325, 0.00134898
1.8420, 0.00009517
1.8426, -0.00000304
1.8426, 0.00118927
1.8426, 0.00126045
1.8438, -0.00130611
1.8438, 0.00134468
1.8450, -0.00379455
1.8460, 0.00127284
1.8460, 0.00120324
1.8460, -0.00124742
1.8470, 0.00007855
1.8470, 0.00256782
1.8470, -0.00002246
1.8470, -0.00246511
1.8470, 0.00367854
1.8581, -0.00126577
1.8581, -0.00124220
1.8593, 0.00123854
1.8593, 0.00116653
1.8593, 0.00637579
1.8603, 0.00128235
1.8603, -0.00003304
1.8603, 0.00251607
1.8603, 0.00013832
1.8613, 0.00245275
1.8613, 0.00502807
1.8628, 0.00257915
1.8628, -0.00251701
1.8628, -0.00123163
1.8745, 0.00123044
1.8755, -0.00010670
1.8768, 0.00004788
1.8768, -0.00119468
1.8768, -0.00247024
1.8768, -0.00118410
1.8768, 0.00126310
1.8768, 0.00123921
1.8768, -0.00120079
1.8768, 0.00001705
1.8768, -0.00132802
1.8768, -0.00252049
1.8768, -0.00116748
1.8782, -0.00002231
1.8793, 0.00372500
1.8793, -0.00119650
1.8899, 0.00253269
1.8899, -0.00247470
1.8911, 0.00116207
1.8911, -0.00124825
1.8911, -0.00128156
1.8911, 0.00251062
1.8911, -0.00252661
1.8911, 0.00255972
1.8911, 0.00005739
1.8926, 0.00375583
1.8936, 0.00006269
1.8949, 0.00006797
1.8962, 0.00018387
1.8974, 0.00361719
1.8985, 0.00000572
1.8985, -0.00382274
1.9057, 0.00388735
1.9070, 0.00238786
1.9082, -0.00377067
1.9082, -0.00245378
1.9082, 0.00384248
1.9082, -0.00133248
1.9102, 0.00373557
1.9107, -0.00116930
1.9107, -0.00124742
1.9107, -0.00249329
1.9122, 0.00250549
1.9122, -0.00002941
1.9122, -0.00123064
1.9150, -0.00373049
1.9150, 0.00113570
1.9150, -0.00387268
1.9150, 0.00262667
1.9163, -0.00001626
1.9163, -0.00120079
1.9163, 0.00120936
1.9224, 0.00371995
1.9224, 0.00125878
1.9238, -0.00124742
1.9248, -0.00002941
1.9248, 0.00370226
1.9248, 0.00135609
1.9259, -0.00000849
1.9259, 0.00496310
1.9259, -0.00002065
1.9271, 0.00256699
1.9281, 0.00124019
1.9281, 0.00123226
1.9281, 0.00136583
1.9281, 0.00133145
1.9281, 0.00374872
1.9294, 0.00250698
1.9294, 0.00248177
1.9300, -0.00001543
1.9370, 0.00127797
1.9370, -0.00122816
1.9370, 0.00254244
1.9390, -0.00005744
1.9400, 0.00373739
1.9400, -0.00122799
1.9400, 0.00369863
1.9400, 0.00260998
1.9400, 0.00250284
1.9400, 0.00133690
1.9400, -0.00259597
1.9411, 0.00124299
1.9411, 0.00250284
1.9411, -0.00378669
1.9528, 0.00231057
1.9538, 0.00250549
1.9548, 0.00118564
1.9548, -0.00120162
1.9548, -0.00123238
1.9548, 0.00249491
1.9563, -0.00003206
1.9563, -0.00373652
1.9563, 0.00496483
1.9563, 0.00125780
1.9563, 0.00378998
1.9685, 0.00119275
1.9685, 0.00130169
1.9699, 0.00258376
1.9699, 0.00497450
1.9699, -0.00250107
1.9699, 0.00126656
1.9699, 0.00375153
1.9699, 0.00001887
1.9699, 0.00004705
1.9709, 0.00375137
1.9709, 0.00131929
1.9709, -0.00003652
1.9709, 0.00121299
1.9709, -0.00121494
1.9709, -0.00008298
1.9841, 0.00261444
1.9850, -0.00256778
1.9859, 0.00385586
1.9859, 0.00128417
1.9869, -0.00246874
1.9869, 0.00111478
1.9869, 0.00497450
1.9882, 0.00007938
1.9882, 0.00010575
1.9882, 0.00130690
1.9900, -0.00381035
1.9900, 0.00006979
1.9900, -0.00500628
1.9900, -0.00000569
1.9910, -0.00127462
2.0002, 0.00133509
2.0002, 0.00012667
2.0002, 0.00500087
2.0002, 0.00124382
2.0013, -0.00117707
2.0013, 0.00128748
2.0013, 0.00132096
2.0013, -0.00009612
2.0013, -0.00005214
2.0028, 0.00242918
2.0038, 0.00377509
2.0053, 0.00135443
2.0053, 0.00488581
2.0053, 0.00245192
2.0053, -0.00128520
2.0053, 0.00120869
2.0053, 0.00258543
2.0063, -0.00012960
2.0063, -0.00001543
2.0144, 0.00359414
2.0144, 0.00134733
